Facility Name,Facility Type,State,City,ZIP Code,Physical Address,Inmate Mailing Address,Facility Phone Number,Website URL,Facility Mail Policy Link,Facility Contact Name / Phone,Security Level,Population Size,Vendor Required,Approved Vendors,Vendor Approval Status,Books Allowed,Paperback Allowed,Hardcover Allowed,Single Magazine Allowed,Magazines Allowed,Newspapers Allowed,MailCall Newspapers Allowed,Tattoo Books Allowed,Urban Content Allowed,Restrictions,Sexually Explicit Content Allowed,Adult Magazines Allowed,Other,Must Ship Direct from Publisher,Used Books Allowed,Max Books Per Package / Shipment,Max Size of Publications Restriction,Special Notes on Packaging,Common Rejection Reasons,Strict Facility,Other,Mailroom Contact Name,Mailroom Phone,Mailroom Email,Last Updated Date,Source (Website/Phone/Other),Confidence Level,Internal Notes
SCI Somerset,County Jail,Pennsylvania,Somerville,8876,"1590 Walters Mill Road 
Somerset, PA 15510-0001 ","268 Bricker Rd
Bellefonte, PA 16823",(908) 231-7150,https://www.pa.gov/agencies/cor/state-prisons/sci-somerset,https://www.pa.gov/agencies/cor/find-or-contact-inmate/mail-rules,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Susquehanna County Sheriff's Office,County Jail,Pennsylvania,"Montrose,",18801,"Susquehanna County Sheriff's Office
31 Lake Ave
Montrose, PA 18801","Susquehanna County Sheriff's Office
PO Box 218
31 Lake Avenue
Montrose, PA 18801",(570) 278-4600,https://www.susqco.com/departments/sheriff-s-office,https://www.susqco.com/departments/inmate-control-and-coordination/inmate-mail,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Union County Jail,County Jail,Pennsylvania,Lewisburg,17837,"Union County Jail
103 S 2nd St
Lewisburg, PA 17837",,(570) 524-8711,https://unioncountypa.org/county-jail/,N/A,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Venango County Jail,County Jail,Pennsylvania,Franklin,16323,"Venango County Jail
1186 Elk St
Franklin, PA 16323","Venango County Prison
1186 Elk Street
Franklin, PA 16323",(814) 432-9629,"https://www.venangocountypa.gov/236/Venango-County-Prison",https://www.venangocountypa.gov/DocumentCenter/View/1312/Mail-Amendment-,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Warren County Correctional Center,County Jail,Pennsylvania,Warren,16365,"Warren County Correctional Center
 407 Market St
Warren, PA 16365",,(814) 723-7553,https://warrencountypa.gov/1359/Warren-County-Prison,https://warrencountypa.gov/m/FAQ#question-79,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Washington County Correctional Facility,County Jail,Pennsylvania,Washington,15301,"Washington County Correctional Facility
100 W Cherry Ave
Washington, PA 15301",,(724) 228-6845,https://www.washingtoncopa.gov/correctional-facility,https://cms.washingtoncopa.gov/uploads/Mail_Notiufication_to_BAR_Association_54fbade398.pdf,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Wayne County Prison,County Jail,Pennsylvania,Honesdale,18431,"Wayne County Prison
44 Mid Wayne Dr
Honesdale, PA 18431",,(570) 253-2621,https://www.waynecountypa.gov/211/Corrections,https://www.waynecountypa.gov/211/Corrections,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Westmoreland County Prison,County Jail,Pennsylvania,Greensburg,15601,"Westmoreland County Prison
3000 S Grande Blvd
Greensburg, PA 15601",,(724) 830-6000,https://www.westmorelandcountypa.gov/799/Prison,https://www.westmorelandcountypa.gov/2723/Public-Information-Policy,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Wyoming Correctional Facility,State,Pennsylvania,Tunkhannock,18657,"Wyoming Correctional Facility
10 Stark St
Tunkhannock, PA 18657","Wyoming County Correctional Facility
10 Stark Street
Tunkhannock, PA 18657",(570) 836-1717,https://wyomingcountypa.gov/,https://wyomingcountypa.gov/correctional-facility/inmate-information/inmate-information-mail/,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
York County Prison,County Jail,Pennsylvania,York,17402,"York County Prison
3400 Concord Rd
York, PA 17402",,(717) 840-7580,https://yorkcountypa.gov/,https://yorkcountypa.gov/482/Rules-and-Policies,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
