Facility Name,Facility Type,State,City,ZIP Code,Physical Address,Inmate Mailing Address,Facility Phone Number,Website URL,Facility Mail Policy Link,Facility Contact Name / Phone,Security Level,Population Size,Vendor Required,Approved Vendors,Vendor Approval Status,Books Allowed,Paperback Allowed,Hardcover Allowed,Single Magazine Allowed,Magazines Allowed,Newspapers Allowed,MailCall Newspapers Allowed,Tattoo Books Allowed,Urban Content Allowed,Restrictions,Sexually Explicit Content Allowed,Adult Magazines Allowed,Other,Must Ship Direct from Publisher,Used Books Allowed,Max Books Per Package / Shipment,Max Size of Publications Restriction,Special Notes on Packaging,Common Rejection Reasons,Strict Facility,Other,Mailroom Contact Name,Mailroom Phone,Mailroom Email,Last Updated Date,Source (Website/Phone/Other),Confidence Level,Internal Notes
McConnell Unit,State,Texas,Beeville,78102,"3001 South Emily Drive
Beeville, TX 78102","3001 South Emily Drive
Beeville, TX 78102",(361)-362-2300 ,https://www.tdcj.texas.gov/unit_directory/ml.html,https://www.tdcj.texas.gov/news/TDCJ_Announces_Revised_Book_Policy_to_Enhance_Safety_and_Reduce_Contraband.html,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Michael Unit,State,Texas,Tennessee Colony,75886,"2664 Farm to Market Road 2054
Tennessee Colony, TX 75886","2664 Farm to Market Road 2054
Tennessee Colony, TX 75886
",(903)-928-2311 ,https://www.tdcj.texas.gov/unit_directory/mi.html,https://www.tdcj.texas.gov/news/TDCJ_Announces_Revised_Book_Policy_to_Enhance_Safety_and_Reduce_Contraband.html,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Middleton Unit Transfer Facility,State,Texas,Abilene,79601,"13055 Farm to Market Road 3522
Abilene, TX 79601","13055 Farm to Market Road 3522
Abilene, TX 79601",(325)-548-9075,https://www.tdcj.texas.gov/unit_directory/ne.html,https://www.tdcj.texas.gov/news/TDCJ_Announces_Revised_Book_Policy_to_Enhance_Safety_and_Reduce_Contraband.html,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Montford Unit,State,Texas,Lubbock,79404,"8602 Peach Street
Lubbock, TX 79404","8602 Peach Street
Lubbock, TX 79404",(806)-745-1021,https://www.tdcj.texas.gov/unit_directory/jm.html,https://www.tdcj.texas.gov/news/TDCJ_Announces_Revised_Book_Policy_to_Enhance_Safety_and_Reduce_Contraband.html,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Billy Moore Correctional Center,State,Texas,Overton,75684,"8500 North FM 3053
Overton, TX 75684","8500 North FM 3053
Overton, TX 75684",(903)-834-6186,https://www.tdcj.texas.gov/unit_directory/bm.html,https://www.tdcj.texas.gov/news/TDCJ_Announces_Revised_Book_Policy_to_Enhance_Safety_and_Reduce_Contraband.html,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"Moore, C. Transfer Facility",State,Texas,Bonham,75418,"1700 North FM 87
Bonham, TX 75418 ","1700 North FM 87
Bonham, TX 75418 ",(903)-583-4464 ,https://www.tdcj.texas.gov/unit_directory/cm.html,https://www.tdcj.texas.gov/news/TDCJ_Announces_Revised_Book_Policy_to_Enhance_Safety_and_Reduce_Contraband.html,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Patrick L. O'Daniel Unit,State,Texas,Gatesville,76528,"2305 Ransom Road
Gatesville, TX 76528","2305 Ransom Road
Gatesville, TX 76528",(254)-865-7226 ,https://www.tdcj.texas.gov/unit_directory/mv.html,https://www.tdcj.texas.gov/news/TDCJ_Announces_Revised_Book_Policy_to_Enhance_Safety_and_Reduce_Contraband.html,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Murray Unit,State,Texas,Gatesvile,76596,"1916 North Highway 36 Bypass
Gatesville, TX 76596","1916 North Highway 36 Bypass
Gatesville, TX 76596
",(254)-865-2000 ,https://www.tdcj.texas.gov/unit_directory/lm.html,https://www.tdcj.texas.gov/news/TDCJ_Announces_Revised_Book_Policy_to_Enhance_Safety_and_Reduce_Contraband.html,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Neal Unit,State,Texas,Amarillo,79107-9696,"9055 Spur 591
Amarillo, TX 79107-9696","9055 Spur 591
Amarillo, TX 79107-9696",(806)-383-1175,"Permanently closed",https://www.tdcj.texas.gov/news/TDCJ_Announces_Revised_Book_Policy_to_Enhance_Safety_and_Reduce_Contraband.html,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Ney State Jail,State,Texas,Hondo,78861-3812,"114 Private Road 4303
Hondo, TX 78861-3812 ","114 Private Road 4303
Hondo, TX 78861-3812 ",(830)-426-8030,https://www.tdcj.texas.gov/unit_directory/hf.html,https://www.tdcj.texas.gov/news/TDCJ_Announces_Revised_Book_Policy_to_Enhance_Safety_and_Reduce_Contraband.html,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Wallace Pack Unit,State,Texas,Navasota,77868,"2400 Wallace Pack Road
Navasota, TX 77868","2400 Wallace Pack Road
Navasota, TX 77868",(936)-825-3728,https://www.tdcj.texas.gov/unit_directory/p1.html,https://www.tdcj.texas.gov/news/TDCJ_Announces_Revised_Book_Policy_to_Enhance_Safety_and_Reduce_Contraband.html,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Lucile Plane State Jail,State,Texas,Dayton,77535,"904 FM 686
Dayton, TX 77535
","904 FM 686
Dayton, TX 77535",(936)-258-2476,https://www.tdcj.texas.gov/unit_directory/lj.html,https://www.tdcj.texas.gov/news/TDCJ_Announces_Revised_Book_Policy_to_Enhance_Safety_and_Reduce_Contraband.html,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Polunsky Unit,State,Texas,Livingston,77351,"3872 FM 350 South
Livingston, TX 77351","3872 FM 350 South
Livingston, TX 77351",(936)-967-8082 ,https://www.tdcj.texas.gov/unit_directory/tl.html,https://www.tdcj.texas.gov/news/TDCJ_Announces_Revised_Book_Policy_to_Enhance_Safety_and_Reduce_Contraband.html,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Powledge Unit,State,Texas,Palestine,75803,"1400 FM 3452
Palestine, TX 75803","1400 FM 3452
Palestine, TX 75803",(903)-723-5074,https://www.tdcj.texas.gov/unit_directory/b2.html,https://www.tdcj.texas.gov/news/TDCJ_Announces_Revised_Book_Policy_to_Enhance_Safety_and_Reduce_Contraband.html,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Ramsey Unit,State,Texas,Rosharon,77583,"1100 FM 655
Rosharon, TX 77583","1100 FM 655
Rosharon, TX 77583",(281)-595-3491,https://www.tdcj.texas.gov/unit_directory/r1.html,https://www.tdcj.texas.gov/news/TDCJ_Announces_Revised_Book_Policy_to_Enhance_Safety_and_Reduce_Contraband.html,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Roach Unit,State,Texas,Childress,79201,"15845 FM 164
Childress, TX 79201","15845 FM 164
Childress, TX 79201",(940)-937-6364,https://www.tdcj.texas.gov/unit_directory/rh.html,https://www.tdcj.texas.gov/news/TDCJ_Announces_Revised_Book_Policy_to_Enhance_Safety_and_Reduce_Contraband.html,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Robertson Unit,State,Texas,Abilene,79601,"12071 FM 3522
Abilene, TX 79601","12071 FM 3522
Abilene, TX 79601",(325)-548-9035,https://www.tdcj.texas.gov/unit_directory/rb.html,https://www.tdcj.texas.gov/news/TDCJ_Announces_Revised_Book_Policy_to_Enhance_Safety_and_Reduce_Contraband.html,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Sanchez State Jail,State,Texas,El Paso,79938-8456,"3901 State Jail Road
El Paso, TX 79938-8456","3901 State Jail Road
El Paso, TX 79938-8456",(915)-856-0046,https://www.tdcj.texas.gov/unit_directory/rz.html,https://www.tdcj.texas.gov/news/TDCJ_Announces_Revised_Book_Policy_to_Enhance_Safety_and_Reduce_Contraband.html,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
San Saba Transfer Facility,State,Texas,San Saba ,76877,"206 South Wallace Creek Road
San Saba, TX 76877","206 South Wallace Creek Road
San Saba, TX 76877",(325)-372-4255,https://www.tdcj.texas.gov/unit_directory/n2.html,https://www.tdcj.texas.gov/news/TDCJ_Announces_Revised_Book_Policy_to_Enhance_Safety_and_Reduce_Contraband.html,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Sayle Unit,State,Texas,Breckenridge,76424-7301,"4176 FM 1800
Breckenridge, TX 76424-7301","4176 FM 1800
Breckenridge, TX 76424-7301",(254)-559-1581,https://www.tdcj.texas.gov/unit_directory/sy.html,https://www.tdcj.texas.gov/news/TDCJ_Announces_Revised_Book_Policy_to_Enhance_Safety_and_Reduce_Contraband.html,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Scott Unit,State,Texas,Angleton,77515,"6999 Retrieve
Angleton, TX 77515
","6999 Retrieve
Angleton, TX 77515",(979)-849-9306,https://texasinmatelist.org/texas/wayne-scott-unit/,https://www.tdcj.texas.gov/news/TDCJ_Announces_Revised_Book_Policy_to_Enhance_Safety_and_Reduce_Contraband.html,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Segovia Unit,State,Texas,Edinburg,78542,"1201 E. El Cibolo Road
Edinburg, TX 78542","1201 E. El Cibolo Road
Edinburg, TX 78542",(956)-316-2400,https://www.tdcj.texas.gov/unit_directory/en.html,https://www.tdcj.texas.gov/news/TDCJ_Announces_Revised_Book_Policy_to_Enhance_Safety_and_Reduce_Contraband.html,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Skyview Unit,State,Texas,Rusk,75785-3666,"379 FM 2972 West
Rusk, TX 75785-3666","379 FM 2972 West
Rusk, TX 75785-3666",(903)-683-5781,https://www.tdcj.texas.gov/unit_directory/sv.html,https://www.tdcj.texas.gov/news/TDCJ_Announces_Revised_Book_Policy_to_Enhance_Safety_and_Reduce_Contraband.html,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Smith Unit,State,Texas,Lamesa,79331,"1313 County Road 19
Lamesa, TX 79331","1313 County Road 19
Lamesa, TX 79331",(806)-872-6741,https://www.tdcj.texas.gov/unit_directory/sm.html,https://www.tdcj.texas.gov/news/TDCJ_Announces_Revised_Book_Policy_to_Enhance_Safety_and_Reduce_Contraband.html,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Smith Unit,State,Texas,Cuero,77954,"1525 FM 766
Cuero, TX 77954","1525 FM 766
Cuero, TX 77954",(361)-275-2075,https://www.tdcj.texas.gov/unit_directory/sb.html,https://www.tdcj.texas.gov/news/TDCJ_Announces_Revised_Book_Policy_to_Enhance_Safety_and_Reduce_Contraband.html,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Stiles Unit,State,Texas,Beaumont,77705,"3060 FM 3514
Beaumont, TX 77705","3060 FM 3514
Beaumont, TX 77705",(409)-722-5255 ,https://www.tdcj.texas.gov/unit_directory/st.html,https://www.tdcj.texas.gov/news/TDCJ_Announces_Revised_Book_Policy_to_Enhance_Safety_and_Reduce_Contraband.html,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Stringfellow Unit,State,Texas,Rosharon,77583,"1200 FM 655
Rosharon, TX 77583","1200 FM 655
Rosharon, TX 77583",(281)-595-3413,https://www.tdcj.texas.gov/unit_directory/r2.html,https://www.tdcj.texas.gov/news/TDCJ_Announces_Revised_Book_Policy_to_Enhance_Safety_and_Reduce_Contraband.html,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Telford Unit,State,Texas,New Boston,75570,"3899 Highway 98
New Boston, TX 75570","3899 Highway 98
New Boston, TX 75570",(903)-628-3171,https://www.tdcj.texas.gov/unit_directory/to.html,https://www.tdcj.texas.gov/news/TDCJ_Announces_Revised_Book_Policy_to_Enhance_Safety_and_Reduce_Contraband.html,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Terrell Unit,State,Texas,Rosharon,77583,"1300 FM 655
Rosharon, TX 77583","1300 FM 655
Rosharon, TX 77583",(281)-595-3481,https://www.tdcj.texas.gov/unit_directory/r3.html,https://www.tdcj.texas.gov/news/TDCJ_Announces_Revised_Book_Policy_to_Enhance_Safety_and_Reduce_Contraband.html,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Torres Unit,State,Texas,Hondo,78861,"125 Private Road 4303
Hondo, TX 78861","125 Private Road 4303
Hondo, TX 78861",(830)-426-5325,https://www.tdcj.texas.gov/unit_directory/te.html,https://www.tdcj.texas.gov/news/TDCJ_Announces_Revised_Book_Policy_to_Enhance_Safety_and_Reduce_Contraband.html,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Travis County State Jail,County Jail,Texas,Austin,78724,"8101 FM 969
Austin, TX 78724","8101 FM 969
Austin, TX 78724",(512)-926-4482,https://www.tdcj.texas.gov/unit_directory/ti.html,https://www.tdcj.texas.gov/news/TDCJ_Announces_Revised_Book_Policy_to_Enhance_Safety_and_Reduce_Contraband.html,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Thomas R. Mechler Unit,State,Texas,Tulia,79088,"4000 Highway 86 West
Tulia, TX 79088","4000 Highway 86 West
Tulia, TX 79088",(806)-995-4109,https://www.tdcj.texas.gov/unit_directory/n3.html,https://www.tdcj.texas.gov/news/TDCJ_Announces_Revised_Book_Policy_to_Enhance_Safety_and_Reduce_Contraband.html,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Vance Unit,State,Texas,Richmond,77406,"2 Jester Road
Richmond, TX 77406","2 Jester Road
Richmond, TX 77406",(281)-277-3030,https://www.tdcj.texas.gov/unit_directory/j2.html,https://www.tdcj.texas.gov/news/TDCJ_Announces_Revised_Book_Policy_to_Enhance_Safety_and_Reduce_Contraband.html,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Wallace Unit,State,Texas,Colorado City,79512,"1675 South FM 3525
Colorado City, TX 79512","1675 South FM 3525
Colorado City, TX 79512",(325)-728-2162,https://www.tdcj.texas.gov/unit_directory/wl.html,https://www.tdcj.texas.gov/news/TDCJ_Announces_Revised_Book_Policy_to_Enhance_Safety_and_Reduce_Contraband.html,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Ware Transfer Facility,State,Texas,Colorado City,79512,"1681 South FM 3525
Colorado City, TX 79512","1681 South FM 3525
Colorado City, TX 79512",(325)-728-2162,https://texas.thepublicindex.org/mitchell-county/dick-ware-transfer-facility,N/A,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Wheeler State Jail,State,Texas,Plainview,79072,"986 County Road AA
Plainview, TX 79072","986 County Road AA
Plainview, TX 79072",(806)-293-1081,https://www.tdcj.texas.gov/unit_directory/wr.html,https://www.tdcj.texas.gov/news/TDCJ_Announces_Revised_Book_Policy_to_Enhance_Safety_and_Reduce_Contraband.html,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"Linda Woodman State Jail
",State,Texas,Gatesville,76528,"1210 Coryell City Road
Gatesville, TX 76528","1210 Coryell City Road
Gatesville, TX 76528",(254)-865-9398,https://www.tdcj.texas.gov/unit_directory/wm.html,https://www.tdcj.texas.gov/news/TDCJ_Announces_Revised_Book_Policy_to_Enhance_Safety_and_Reduce_Contraband.html,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Wynne Unit,State,Texas,Huntsville,77349,"810 FM 2821
Huntsville, TX 77349","810 FM 2821
Huntsville, TX 7734",(936)-295-9126,https://www.tdcj.texas.gov/unit_directory/wy.html,https://www.tdcj.texas.gov/news/TDCJ_Announces_Revised_Book_Policy_to_Enhance_Safety_and_Reduce_Contraband.html,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Young Medical Facility,State,Texas,Dickinson,77539,"5509 Attwater Ave.
Dickinson, TX 77539","5509 Attwater Ave.
Dickinson, TX 77539",(409)-948-0001,https://www.tdcj.texas.gov/unit_directory/gc.html,https://www.tdcj.texas.gov/news/TDCJ_Announces_Revised_Book_Policy_to_Enhance_Safety_and_Reduce_Contraband.html,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
